ÉäÉìÉNID,ãNì_ÉmÅ[ÉhID,èIì_ÉmÅ[ÉhID,åoòHÇÃéÌóﬁ,ãüópäJénéûä‘,ãüópèIóπéûä‘,ãüópäJénì˙,ãüópèIóπì˙,ãüópêßå¿ójì˙,ï˚å¸ê´,í çsêßå¿,óLå¯ïùàı,óLå¯ïùàıà‹ìx,óLå¯ïùàıåoìx,ècífå˘îz1,ècífå˘îz1à‹ìx,ècífå˘îz1åoìx,ècífå˘îz2,â°ífå˘îz,â°ífå˘îzà‹ìx,â°ífå˘îzåoìx,òHñ èÛãµ,íiç∑,íiç∑à‹ìx,íiç∑åoìx,ç≈è¨äKíiíiêî,ç≈ëÂäKíiíiêî,éËÇ∑ÇË,âÆç™ÇÃóLñ≥,äWÇÃÇ»Ç¢çaÅAêÖòHÇÃóLñ≥,ÉoÉXí‚ÇÃóLñ≥,ÉoÉXí‚ÇÃà‹ìx,ÉoÉXí‚ÇÃåoìx,éãäoè·äQé“óUì±ópÉuÉçÉbÉN,ï‚èïé{ê›ÇÃê›íuèÛãµ,ï‚èïé{ê›ÇÃà‹ìx,ï‚èïé{ê›ÇÃåoìx,ÉGÉåÉxÅ[É^Å[éÌï ,ÉGÉåÉxÅ[É^Å[ÇÃà‹ìx,ÉGÉåÉxÅ[É^Å[ÇÃåoìx,êMçÜÇÃóLñ≥,êMçÜÇÃà‹ìx,êMçÜÇÃåoìx,êMçÜéÌï ,ì˙åí ó ,éÂÇ»óòópé“,í ÇËñºèÃÇ‹ÇΩÇÕåç∑ì_ñºèÃ,ÉGÉXÉRÅ[ÉgÉ]Å[Éì,ÉäÉìÉNâÑí∑
00001B000000000309A8CB259A177FC1,00001B000000000309A8CB259A177FC2,00001B000000000309A8CAA59A177FC2,1,,,,,,0,0,3,35.10.6.9786,136.54.15.8409,2,35.10.6.9786,136.54.15.8409,0,1,35.10.6.9786,136.54.15.8409,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,1,35.10.7.0155,136.54.15.7624,,27495,0,çLè¨òHå‡ïûí¨,0,2.6
00001B000000000309A8CF259A1CFFC2,00001B000000000309A8CF259A1CFFC3,00001B000000000309A8CEA59A1CFFC2,1,,,,,,0,0,3,35.10.7.8048,136.54.16.9262,2,35.10.7.8048,136.54.16.9262,0,1,35.10.7.8048,136.54.16.9262,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,1,35.10.7.7715,136.54.17.0061,,27495,0,çLè¨òHå‡ïûí¨,0,2.4
00001B000000000309A8CD259A1CFFC1,00001B000000000309A8CD259A1CFFC2,00001B000000000309A8CB259A1CFFC2,5,,,,,,0,0,3,35.10.7.2596,136.54.16.9804,4,35.10.7.2596,136.54.16.9804,0,2,35.10.7.2596,136.54.16.9804,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,27495,1,çLè¨òHå‡ïûí¨,0,9.6
00001B000000000309A8CB259A1CFFC1,00001B000000000309A8CB259A1CFFC2,00001B000000000309A8CB259A1D7FC2,1,,,,,,0,0,3,35.10.7.0498,136.54.17.0013,2,35.10.7.0498,136.54.17.0013,0,1,35.10.7.0498,136.54.17.0013,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,1,35.10.7.0881,136.54.17.0612,,27495,0,çLè¨òHå‡ïûí¨,0,2.7
00001B000000000309A8CFA59A187FC1,00001B000000000309A8CFA59A187FC2,00001B000000000309A8CFA59A18FFC2,1,,,,,,0,0,3,35.10.7.9558,136.54.16.0532,2,35.10.7.9558,136.54.16.0532,0,1,35.10.7.9558,136.54.16.0532,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,1,35.10.8.0208,136.54.16.1005,,27495,0,çLè¨òHå‡ïûí¨,0,2.3
00001B000000000309A8CFA59A18FFC1,00001B000000000309A8CFA59A18FFC2,00001B000000000309A8CFA59A1AFFC2,5,,,,,,0,0,3,35.10.7.9758,136.54.16.3199,1,35.10.7.9758,136.54.16.3199,0,1,35.10.7.9758,136.54.16.3199,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,27495,1,çLè¨òHå‡ïûí¨,0,9.1
00001B000000000309A8CFA59A1AFFC1,00001B000000000309A8CFA59A1AFFC2,00001B000000000309A8D0259A1B7FC2,1,,,,,,0,0,3,35.10.7.9964,136.54.16.5949,2,35.10.7.9964,136.54.16.5949,0,1,35.10.7.9964,136.54.16.5949,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,1,35.10.8.0531,136.54.16.5343,,27495,0,çLè¨òHå‡ïûí¨,0,2.4
00001B000000000309A8D0259A1B7FC1,00001B000000000309A8D0259A1B7FC2,00001B000000000309A8CF259A1CFFC3,1,,,,,,0,0,3,35.10.7.9206,136.54.16.799,1,35.10.7.9206,136.54.16.799,0,1,35.10.7.9206,136.54.16.799,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,27495,0,çLè¨òHå‡ïûí¨,0,6.5
00001B000000000309A8C9A59A18FFC2,00001B000000000309A8C9A59A18FFC4,00001B000000000309A8C9A59A197FC2,1,,,,,,0,0,3,35.10.6.7852,136.54.16.2132,2,35.10.6.7852,136.54.16.2132,0,1,35.10.6.7852,136.54.16.2132,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,1,35.10.6.7313,136.54.16.2466,,27495,0,çLè¨òHå‡ïûí¨,0,2.3
00001B000000000309A8C9A59A197FC1,00001B000000000309A8C9A59A197FC2,00001B000000000309A8CA259A1AFFC2,5,,,,,,0,0,3,35.10.6.799,136.54.16.401,1,35.10.6.799,136.54.16.401,0,1,35.10.6.799,136.54.16.401,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,27495,1,çLè¨òHå‡ïûí¨,0,8.6
00001B000000000309A8CA259A1B7FC1,00001B000000000309A8CA259A1B7FC2,00001B000000000309A8CA259A1BFFC2,1,,,,,,0,0,3,35.10.6.8196,136.54.16.6832,2,35.10.6.8196,136.54.16.6832,0,1,35.10.6.8196,136.54.16.6832,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,1,35.10.6.8683,136.54.16.5927,,27495,0,çLè¨òHå‡ïûí¨,0,2.6
00001B000000000309A8CAA59A1C7FC2,00001B000000000309A8CAA59A1C7FC3,00001B000000000309A8CB259A1D7FC2,1,,,,,,0,0,3,35.10.6.9777,136.54.16.9481,1,35.10.6.9777,136.54.16.9481,0,2,35.10.6.9777,136.54.16.9481,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,27495,0,çLè¨òHå‡ïûí¨,0,3
00001B000000000309A8D0259A2C7FC2,00001B000000000309A8D0259A2C7FC3,00001B000000000309A8CFA59A2C7FC2,1,,,,,,0,0,3,35.10.8.0077,136.54.20.0926,3,35.10.8.0077,136.54.20.0926,0,1,35.10.8.0077,136.54.20.0926,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,1,35.10.7.9699,136.54.20.0245,,27495,0,çLè¨òHà…ê®í¨,0,2.4
00001B000000000309A8CE259A2CFFC1,00001B000000000309A8CE259A2CFFC2,00001B000000000309A8CC259A2CFFC4,5,,,,,,0,0,3,35.10.7.4777,136.54.20.1442,4,35.10.7.4777,136.54.20.1442,0,2,35.10.7.4777,136.54.20.1442,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,27495,1,çLè¨òHà…ê®í¨,0,9.6
00001B000000000309A8CC259A2CFFC2,00001B000000000309A8CC259A2CFFC4,00001B000000000309A8CC259A2CFFC3,1,,,,,,0,0,3,35.10.7.2691,136.54.20.1645,2,35.10.7.2691,136.54.20.1645,0,1,35.10.7.2691,136.54.20.1645,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,1,35.10.7.2803,136.54.20.0864,,27495,0,çLè¨òHà…ê®í¨,0,2.6
00001B000000000309A8D1A59A2FFFC1,00001B000000000309A8D1A59A2FFFC2,00001B000000000309A8D1A59A307FC2,1,,,,,,0,0,3,35.10.8.3136,136.54.20.7541,4,35.10.8.3136,136.54.20.7541,0,1,35.10.8.3136,136.54.20.7541,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,1,35.10.8.2602,136.54.20.7323,,27495,0,çLè¨òHà…ê®í¨,0,2.5
00001B000000000309A8D1259A2DFFC1,00001B000000000309A8D1259A2DFFC2,00001B000000000309A8D1259A2E7FC2,1,,,,,,0,0,3,35.10.8.2907,136.54.20.4016,4,35.10.8.2907,136.54.20.4016,0,1,35.10.8.2907,136.54.20.4016,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,1,35.10.8.2292,136.54.20.4441,,27495,0,çLè¨òHà…ê®í¨,0,2.7
00001B000000000309A8D1259A2E7FC1,00001B000000000309A8D1259A2E7FC2,00001B000000000309A8D1A59A2FFFC2,5,,,,,,0,0,3,35.10.8.3025,136.54.20.5829,1,35.10.8.3025,136.54.20.5829,0,1,35.10.8.3025,136.54.20.5829,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,27495,1,çLè¨òHà…ê®í¨,0,7
00001B000000000309A8D1A59A307FC1,00001B000000000309A8D1A59A307FC2,00001B000000000309A8D1A59A337FC3,1,,,,,,0,0,3,35.10.8.3319,136.54.21.2634,1,35.10.8.3319,136.54.21.2634,0,1,35.10.8.3319,136.54.21.2634,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,27495,0,çLè¨òHí ,0,12.8
00001B000000000309A8D1A59A337FC2,00001B000000000309A8D1A59A337FC3,00001B000000000309A8D2259A3BFFC2,1,,,,,,0,0,3,35.10.8.3711,136.54.22.2577,1,35.10.8.3542,136.54.21.7163,0,1,35.10.8.3542,136.54.21.7163,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,27495,0,çLè¨òHí ,0,44.6
00001B000000000309A8CB259A2EFFC2,00001B000000000309A8CB259A2EFFC3,00001B000000000309A8CB259A307FC2,5,,,,,,0,0,3,35.10.7.0134,136.54.20.7102,1,35.10.7.0134,136.54.20.7102,0,1,35.10.7.0134,136.54.20.7102,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,27495,1,çLè¨òHà…ê®í¨,0,6.7
00001B000000000309A8CB259A2EFFC1,00001B000000000309A8CB259A2EFFC3,00001B000000000309A8CAA59A2E7FC2,1,,,,,,0,0,3,35.10.7.001,136.54.20.5219,4,35.10.7.001,136.54.20.5219,0,1,35.10.7.001,136.54.20.5219,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,1,35.10.7.152,136.54.20.5477,,27495,0,çLè¨òHà…ê®í¨,0,2.5
00001B000000000309A8CB259A307FC1,00001B000000000309A8CB259A307FC2,00001B000000000309A8CB259A30FFC1,1,,,,,,0,0,3,35.10.7.025,136.54.20.8987,2,35.10.7.025,136.54.20.8987,0,1,35.10.7.025,136.54.20.8987,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,1,35.10.7.1663,136.54.20.8627,,27495,0,çLè¨òHà…ê®í¨,0,2.6
00001B000000000309A8CBA59A31FFC1,00001B000000000309A8CBA59A31FFC4,00001B000000000309A8CC259A31FFC1,1,,,,,,0,0,1,35.10.7.1895,136.54.21.1884,1,35.10.7.1895,136.54.21.1884,2,2,35.10.7.1895,136.54.21.1884,0,3,35.10.7.2574,136.54.21.1927,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,0,0,çLè¨òHí ,0,5.4
00001B000000000309A8CBA59A31FFC2,00001B000000000309A8CBA59A31FFC4,00001B000000000309A8CB259A30FFC1,1,,,,,,0,0,3,35.10.7.0823,136.54.21.0662,1,35.10.7.0823,136.54.21.0662,0,2,35.10.7.0823,136.54.21.0662,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,27495,0,çLè¨òHí ,0,7.2
00001B000000000309A91AA599C87FC1,00001B000000000309A91AA599C818C2,00001B000000000309A91AA599C8FFC2,1,,,,,,0,0,3,35.10.22.9316,136.54.0.0998,1,35.10.22.9316,136.54.0.0998,2,1,35.10.22.9316,136.54.0.0998,0,3,35.10.22.9871,136.54.0.0937,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,54768,0,ç˜í ,0,4.5
00001B000000000309A920A599C77FC1,00001B000000000309A920A599C718C3,00001B000000000309A9212599C7FFC2,1,,,,,,0,0,3,35.10.24.2288,136.53.59.9118,1,35.10.24.2288,136.53.59.9118,2,1,35.10.24.2288,136.53.59.9118,0,3,35.10.24.1852,136.53.59.8856,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,54768,0,ç˜í ,0,4.3
00001B000000000309A9202599B3FFC1,00001B000000000309A9202599B3FFC2,00001B000000000309A9202599B97FC3,1,,,,,,0,0,3,35.10.24.0302,136.53.56.26,1,35.10.24.0302,136.53.56.26,0,2,35.10.24.0302,136.53.56.26,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,54768,0,ç˜í ,0,28.5
00001B000000000309A9192599B17FC1,00001B000000000309A9192599B17FC2,00001B000000000309A919A599BA7FC2,1,,,,,,0,0,3,35.10.22.7029,136.53.56.8661,1,35.10.22.6277,136.53.55.7295,0,2,35.10.22.6277,136.53.55.7295,0,0,,,0,0,0,0,0,1,35.10.22.6813,136.53.55.4329,0,0,,,0,,,0,,,,54768,0,ç˜í ,0,44.5
00001B000000000309A91E25999BFFC1,00001B000000000309A91E25999BFFC3,00001B000000000309A91F2599A5FFC2,1,,,,,,0,0,3,35.10.23.7076,136.53.51.385,1,35.10.23.786,136.53.52.5693,0,1,35.10.23.786,136.53.52.5693,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,54768,0,ç˜í ,0,50.2
00001B000000000309A917A599A17FC1,00001B000000000309A917A599A17FC3,00001B000000000309A9182599A67FC2,1,,,,,,0,0,3,35.10.22.4151,136.53.52.5069,1,35.10.22.4246,136.53.52.6518,0,2,35.10.22.4246,136.53.52.6518,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,54768,0,ç˜í ,0,29.4
00001B000000000309A9182599A17FC1,00001B000000000309A9182599A118C2,00001B000000000309A917A599A17FC3,1,,,,,,0,0,3,35.10.22.4237,136.53.52.2625,1,35.10.22.4237,136.53.52.2625,2,2,35.10.22.4237,136.53.52.2625,0,3,35.10.22.4801,136.53.52.2582,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,54768,0,ç˜í ,0,4
00001B000000000309A917A599A17FC2,00001B000000000309A917A599A17FC3,00001B000000000309A917A5999C7FC2,1,,,,,,0,0,3,35.10.22.3696,136.53.51.7506,1,35.10.22.3696,136.53.51.7506,0,2,35.10.22.3696,136.53.51.7506,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,54768,0,ç˜í ,0,25
00001B000000000309A917A5999C7FC1,00001B000000000309A917A5999C7FC2,00001B000000000309A917A59999FFC1,12,,,,,,0,0,3,35.10.22.33,136.53.51.0715,0,35.10.22.33,136.53.51.0715,2,0,35.10.22.33,136.53.51.0715,0,0,,,22,0,3,0,0,0,,,0,0,,,0,,,0,,,,54768,0,ç˜í ,0,11
00001B000000000309A917259999FFC2,00001B000000000309A917259999FFC3,00001B000000000309A916A59997FFC1,12,,,,,,0,0,3,35.10.22.213,136.53.50.5177,0,35.10.22.213,136.53.50.5177,2,0,35.10.22.213,136.53.50.5177,0,0,,,18,0,3,0,0,0,,,0,0,,,0,,,0,,,,54768,0,ç˜í ,0,9
00001B000000000309A91E25999BFFC2,00001B000000000309A91E25999BFFC3,00001B000000000309A91E25999B98C2,1,,,,,,0,0,3,35.10.23.6679,136.53.51.1689,2,35.10.23.6679,136.53.51.1689,2,1,35.10.23.6679,136.53.51.1689,0,3,35.10.23.6135,136.53.51.1749,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,54768,0,ç˜í ,0,4.2
00001B000000000309A91E259998FFC1,00001B000000000309A91E259998FFC2,00001B000000000309A91E25999BFFC3,1,,,,,,0,0,3,35.10.23.6668,136.53.50.7123,1,35.10.23.6668,136.53.50.7123,0,2,35.10.23.6668,136.53.50.7123,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,54768,0,ç˜í ,0,16.6
00001B000000000309A91625998D7FC1,00001B000000000309A91625998D7FC3,00001B000000000309A91D25998CFFC2,1,,,,,,0,0,2,35.10.22.3728,136.53.48.2515,0,35.10.22.3728,136.53.48.2515,0,0,35.10.22.3728,136.53.48.2515,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,44506,0,ì˙ã‚ëO,0,47.2
00001B000000000309A91FA5998D7FC1,00001B000000000309A91FA5998D7FC2,00001B000000000309A91EA5998D7FC3,12,,,,,,0,0,3,35.10.23.8805,136.53.48.2973,0,35.10.23.8805,136.53.48.2973,2,0,35.10.23.8805,136.53.48.2973,0,0,,,10,0,3,0,0,0,,,0,0,,,0,,,0,,,,64468,0,ïöå©í ,0,5
00001B000000000309A91EA5998D7FC1,00001B000000000309A91EA5998D7FC3,00001B000000000309A91EA5998D7FC4,1,,,,,,0,0,3,35.10.23.7362,136.53.48.2664,0,35.10.23.7362,136.53.48.2664,0,0,35.10.23.7362,136.53.48.2664,0,0,,,0,0,3,0,0,0,,,1,0,,,0,,,0,,,,64468,0,ïöå©í ,0,1.9
00001B000000000309A91EA5998D7FC2,00001B000000000309A91EA5998D7FC4,00001B000000000309A91D25998B7FC2,12,,,,,,0,0,3,35.10.23.5978,136.53.48.0936,0,35.10.23.5978,136.53.48.0936,2,0,35.10.23.5978,136.53.48.0936,0,0,,,25,0,3,0,0,0,,,0,0,,,0,,,0,,,,64468,0,ïöå©í ,0,12.5
00001B000000000309A91D25998B7FC1,00001B000000000309A91D25998B7FC2,00001B000000000309A91CA5998BFFC2,1,,,,,,0,0,3,35.10.23.3665,136.53.47.892,0,35.10.23.3665,136.53.47.892,0,0,35.10.23.3665,136.53.47.892,0,0,,,0,0,3,0,0,0,,,1,0,,,0,,,0,,,,64468,0,ïöå©í ,0,3.9
00001B000000000309A917259999FFC1,00001B000000000309A917259999FFC3,00001B000000000309A917A59999FFC1,1,,,,,,0,0,3,35.10.22.3051,136.53.50.7445,0,35.10.22.3051,136.53.50.7445,0,0,35.10.22.3051,136.53.50.7445,0,0,,,0,0,3,0,0,0,,,1,0,,,0,,,0,,,,54768,0,ç˜í ,0,2.5
00001B000000000309A916A599977FC1,00001B000000000309A916A599977FC3,00001B000000000309A916A59997FFC1,1,,,,,,0,0,3,35.10.22.1361,136.53.50.3412,0,35.10.22.1361,136.53.50.3412,0,0,35.10.22.1361,136.53.50.3412,0,0,,,0,0,3,0,0,0,,,1,0,,,0,,,0,,,,54768,0,ç˜í ,0,2.7
00001B000000000309A91EA599977FC2,00001B000000000309A91EA599977FC3,00001B000000000309A91E259997FFC2,12,,,,,,0,0,3,35.10.23.7327,136.53.50.3246,0,35.10.23.7327,136.53.50.3246,2,0,35.10.23.7327,136.53.50.3246,0,0,,,8,0,3,0,0,0,,,0,0,,,0,,,0,,,,64468,0,ç˜í ,0,4
00001B000000000309A920259995FFC1,00001B000000000309A920259995FFC2,00001B000000000309A91F2599977FC1,12,,,,,,0,0,3,35.10.23.9577,136.53.50.0947,0,35.10.23.9577,136.53.50.0947,2,0,35.10.23.9577,136.53.50.0947,0,0,,,19,0,3,0,0,0,,,0,0,,,0,,,0,,,,64468,0,ç˜í ,0,9.5
00001B000000000309A91EA599977FC1,00001B000000000309A91EA599977FC3,00001B000000000309A91F2599977FC1,1,,,,,,0,0,3,35.10.23.7893,136.53.50.2398,0,35.10.23.7893,136.53.50.2398,0,0,35.10.23.7893,136.53.50.2398,0,0,,,0,0,3,0,0,0,,,1,0,,,0,,,0,,,,64468,0,ç˜í ,0,2.2
00001B000000000309A9232599957FC2,00001B000000000309A9232599957FC3,00001B000000000309A9222599957FC2,12,,,,,,0,0,3,35.10.24.5375,136.53.49.8451,0,35.10.24.5375,136.53.49.8451,2,0,35.10.24.5375,136.53.49.8451,0,0,,,13,0,3,0,0,0,,,0,0,,,0,,,0,,,,64468,0,ïöå©í ,0,6.5
00001B000000000309A9222599957FC1,00001B000000000309A9222599957FC2,00001B000000000309A921A599957FC2,1,,,,,,0,0,3,35.10.24.4151,136.53.49.8582,0,35.10.24.4151,136.53.49.8582,0,0,35.10.24.4151,136.53.49.8582,0,0,,,0,0,3,0,0,0,,,1,0,,,0,,,0,,,,64468,0,ïöå©í ,0,2.3
00001B000000000309A921A599957FC1,00001B000000000309A921A599957FC2,00001B000000000309A920A599957FC3,12,,,,,,0,0,3,35.10.24.2906,136.53.49.8716,0,35.10.24.2906,136.53.49.8716,2,0,35.10.24.2906,136.53.49.8716,0,0,,,13,0,3,0,0,0,,,0,0,,,0,,,0,,,,64468,0,ïöå©í ,0,6.5
00001B000000000309A920A599957FC1,00001B000000000309A920A599957FC4,00001B000000000309A920A599957FC3,1,,,,,,0,0,3,35.10.24.1457,136.53.49.89,0,35.10.24.1457,136.53.49.89,0,0,35.10.24.1457,136.53.49.89,0,0,,,0,0,1,0,0,0,,,1,0,,,0,,,0,,,,64468,0,ïöå©í ,0,3.5
00001B000000000309A91F2599967FC1,00001B000000000309A91F2599967FC3,00001B000000000309A91EA599967FC1,1,,,,,,0,0,3,35.10.23.8096,136.53.50.064,0,35.10.23.8096,136.53.50.064,0,0,35.10.23.8096,136.53.50.064,0,0,,,0,0,3,0,0,0,,,1,0,,,0,,,0,,,,64468,0,ïöå©í ,0,3
00001B000000000309A916A5998AFFC1,00001B000000000309A916A5998AFFC3,00001B000000000309A916A5998AFFC4,1,,,,,,0,0,2,35.10.22.1307,136.53.47.7622,0,35.10.22.1307,136.53.47.7622,0,0,35.10.22.1307,136.53.47.7622,0,0,,,0,0,3,0,0,0,,,1,0,,,0,,,0,,,,44506,0,ç˜í ,0,1.5
00001B000000000309A91625998CFFC1,00001B000000000309A91625998CFFC2,00001B000000000309A91625998D7FC3,1,,,,,,0,0,3,35.10.22.0254,136.53.48.2445,0,35.10.22.0254,136.53.48.2445,0,0,35.10.22.0254,136.53.48.2445,0,0,,,0,0,3,0,0,0,,,1,0,,,0,,,0,,,,44506,0,ç˜í ,0,3.1
00001B000000000309A9162599897FC1,00001B000000000309A9162599897FC3,00001B000000000309A91525997E7FC2,1,,,,,,0,0,3,35.10.21.853,136.53.45.5785,1,35.10.21.8847,136.53.45.9033,0,1,35.10.21.8847,136.53.45.9033,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,44506,0,ç˜í ,0,56.6
00001B000000000309A91AA59977FFC1,00001B000000000309A91AA59977FFC2,00001B000000000309A919A5996FFFC2,1,,,,,,0,0,3,35.10.22.7582,136.53.42.4184,1,35.10.22.8937,136.53.43.6229,0,2,35.10.22.8937,136.53.43.6229,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,44506,0,ç˜í ,0,43.2
00001B000000000309A914259976FFC1,00001B000000000309A914259976FFC2,00001B000000000309A91325996FFFC3,1,,,,,,0,0,3,35.10.21.5946,136.53.42.8073,1,35.10.21.6495,136.53.43.315,0,1,35.10.21.6495,136.53.43.315,0,0,,,0,0,0,0,0,1,35.10.21.7734,136.53.43.6826,1,0,,,0,,,0,,,,44506,0,ç˜í ,0,33.4
00001B000000000309A912A59964FFC1,00001B000000000309A912A59964FFC2,00001B000000000309A91025994FFFC1,1,,,,,,0,0,3,35.10.21.2804,136.53.39.8585,3,35.10.21.2167,136.53.39.2815,0,2,35.10.21.2167,136.53.39.2815,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,44506,0,ç˜í ,0,107.8
00001B000000000309A9192599697FC1,00001B000000000309A9192599697FC2,00001B000000000309A91825995FFFC2,1,,,,,,0,0,3,35.10.22.4196,136.53.39.1999,3,35.10.22.5161,136.53.40.074,1,1,35.10.22.5161,136.53.40.074,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,44506,0,ç˜í ,0,50.3
00001B000000000309A917A5995CFFC1,00001B000000000309A917A5995CFFC2,00001B000000000309A916259950FFC3,1,,,,,,0,0,3,35.10.22.3458,136.53.38.4501,3,35.10.22.1569,136.53.36.8148,1,1,35.10.22.1569,136.53.36.8148,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,44506,0,ç˜í ,0,64
00001B000000000309A915A5994AFFC2,00001B000000000309A915A5994AFFC6,00001B000000000309A9152599447FC2,1,,,,,,0,0,3,35.10.21.8489,136.53.33.8808,1,35.10.21.8489,136.53.33.8808,0,2,35.10.21.8489,136.53.33.8808,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,44506,0,ç˜í ,0,31
00001B000000000309A9152599447FC1,00001B000000000309A9152599447FC2,00001B000000000309A914A599427FC1,1,,,,,,0,0,3,35.10.21.8041,136.53.33.45,2,35.10.21.8041,136.53.33.45,0,2,35.10.21.8041,136.53.33.45,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,44506,0,ç˜í ,0,12.5
00001B000000000309A914A599407FC1,00001B000000000309A914A599407FC2,00001B000000000309A914A5993FFFC1,1,,,,,,0,0,3,35.10.21.7601,136.53.32.7997,2,35.10.21.7601,136.53.32.7997,0,1,35.10.21.7601,136.53.32.7997,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,1,35.10.21.6297,136.53.32.6303,,44506,0,ç˜ã¥êº,0,2.5
00001B000000000309A914A5993E7FC1,00001B000000000309A914A5993E7FC4,00001B000000000309A913A599397FC1,1,,,,,,0,0,3,35.10.21.621,136.53.31.7945,3,35.10.21.621,136.53.31.7945,0,1,35.10.21.621,136.53.31.7945,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,44506,0,ç˜í ,0,27.5
00001B000000000309A90F2599487FC1,00001B000000000309A90F2599487FC2,00001B000000000309A90E2599437FC2,1,,,,,,0,0,3,35.10.20.5354,136.53.33.8426,2,35.10.20.5354,136.53.33.8426,0,2,35.10.20.5354,136.53.33.8426,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,44506,0,ç˜í ,0,31
00001B000000000309A90E25993E7FC1,00001B000000000309A90E25993E7FC3,00001B000000000309A90D2599377FC1,1,,,,,,0,0,3,35.10.20.3298,136.53.31.6875,3,35.10.20.3298,136.53.31.6875,0,1,35.10.20.3298,136.53.31.6875,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,44506,0,ç˜í ,0,34.2
00001B000000000309A90CA59936FFC2,00001B000000000309A90CA59936FFC3,00001B000000000309A90CA59934FFC1,5,,,,,,0,0,3,35.10.20.1845,136.53.30.7609,2,35.10.20.1845,136.53.30.7609,0,2,35.10.20.1845,136.53.30.7609,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,44506,1,ç˜í ,0,8.2
00001B000000000309A90BA599267FC1,00001B000000000309A90BA599267FC2,00001B000000000309A90B2599227FC1,1,,,,,,0,0,3,35.10.19.8801,136.53.27.4077,1,35.10.19.8801,136.53.27.4077,0,1,35.10.19.8801,136.53.27.4077,0,0,,,0,0,0,0,0,1,35.10.19.9809,136.53.27.6338,1,0,,,0,,,0,,,,44506,0,ç˜í ,0,22
00001B000000000309A9142599387FC2,00001B000000000309A9142599387FC3,00001B000000000309A913A59936FFC3,5,,,,,,0,0,3,35.10.21.584,136.53.31.1042,3,35.10.21.584,136.53.31.1042,0,2,35.10.21.584,136.53.31.1042,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,44506,1,ç˜í ,0,8
00001B000000000309A913A59936FFC1,00001B000000000309A913A59936FFC4,00001B000000000309A9132599327FC1,1,,,,,,0,0,3,35.10.21.4641,136.53.30.4785,3,35.10.21.4641,136.53.30.4785,0,1,35.10.21.4641,136.53.30.4785,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,44506,0,ç˜í ,0,21.5
